DATE,STATION,PRCP,TMIN,TMAX
2020-03-28,WAM00068006,,22.9,36.2
2020-04-01,WAM00068006,,18.3,34.1
2020-04-02,WAM00068006,,20.0,35.4
2020-04-03,WAM00068006,,20.8,35.4
2020-04-04,WAM00068006,,,34.4
2020-04-05,WAM00068006,,,35.3
2020-04-06,WAM00068006,,20.7,36.0
2020-04-07,WAM00068006,,18.0,36.0
2020-04-08,WAM00068006,,19.6,36.4
2020-04-09,WAM00068006,,19.3,36.4
2020-04-10,WAM00068006,,,35.3
2020-04-11,WAM00068006,,18.9,
2020-04-12,WAM00068006,,,33.2
2020-04-13,WAM00068006,,20.0,34.2
2020-04-15,WAM00068006,,,36.0
2020-04-16,WAM00068006,,18.6,36.0
2020-04-17,WAM00068006,,18.1,35.7
2020-04-18,WAM00068006,,20.7,35.2
2020-04-19,WAM00068006,,19.5,
2020-04-20,WAM00068006,,19.7,33.7
2020-04-21,WAM00068006,,,33.6
2020-04-22,WAM00068006,,15.0,32.3
2020-04-23,WAM00068006,,14.0,31.7
2020-04-24,WAM00068006,,14.2,33.7
2020-04-25,WAM00068006,,15.5,34.3
2020-04-26,WAM00068006,,15.4,35.4
2020-04-27,WAM00068006,,17.1,35.4
2020-04-28,WAM00068006,,16.3,35.0
2020-04-29,WAM00068006,,,35.2
2020-04-30,WAM00068006,,17.0,35.2
2020-05-01,WAM00068006,,,
2020-05-02,WAM00068006,,,
2020-05-03,WAM00068006,,,
2020-05-04,WAM00068006,,,
2020-05-05,WAM00068006,,,
2020-05-06,WAM00068006,,,
2020-05-07,WAM00068006,,,
2020-05-08,WAM00068006,,12.5,31.2
2020-05-09,WAM00068006,,,
2020-05-10,WAM00068006,,18.1,32.6
2020-05-11,WAM00068006,,16.7,32.6
2020-05-12,WAM00068006,,17.4,33.9
2020-05-13,WAM00068006,,16.7,33.9
2020-05-14,WAM00068006,,19.7,34.0
2020-05-15,WAM00068006,,15.2,34.0
2020-05-16,WAM00068006,,,33.3
2020-05-17,WAM00068006,,12.0,31.8
2020-05-18,WAM00068006,,12.5,30.9
2020-05-19,WAM00068006,,13.6,30.9
2020-05-20,WAM00068006,,11.1,
2020-05-21,WAM00068006,,,
2020-05-22,WAM00068006,,13.1,30.8
2020-05-23,WAM00068006,,,30.3
2020-05-24,WAM00068006,,12.8,32.0
2020-05-25,WAM00068006,,11.6,32.0
2020-05-26,WAM00068006,,12.7,
2020-05-27,WAM00068006,,11.4,31.9
2020-05-28,WAM00068006,,11.0,32.8
2020-05-29,WAM00068006,,10.7,32.8
2020-05-30,WAM00068006,,9.4,32.5
2020-05-31,WAM00068006,,10.6,32.5
2020-06-01,WAM00068006,,11.7,32.3
2020-06-02,WAM00068006,,13.2,32.1
2020-06-03,WAM00068006,,14.8,31.6
2020-06-04,WAM00068006,,12.5,31.6
2020-06-05,WAM00068006,,,32.6
2020-06-06,WAM00068006,,12.1,32.6
2020-06-07,WAM00068006,,9.9,30.7
2020-06-08,WAM00068006,,10.3,
2020-06-09,WAM00068006,,11.2,31.6
2020-06-10,WAM00068006,,10.6,32.0
2020-06-11,WAM00068006,,7.7,32.0
2020-06-12,WAM00068006,,10.0,26.9
2020-06-13,WAM00068006,,9.7,
2020-06-14,WAM00068006,,,28.1
2020-06-15,WAM00068006,,8.4,28.8
2020-06-16,WAM00068006,,10.4,28.8
2020-06-17,WAM00068006,,10.0,29.0
2020-06-18,WAM00068006,,10.8,29.0
2020-06-19,WAM00068006,,8.6,27.5
2020-06-20,WAM00068006,,,26.4
2020-06-21,WAM00068006,,7.8,28.0
2020-06-22,WAM00068006,,7.3,28.0
2020-06-23,WAM00068006,,9.6,28.0
2020-06-24,WAM00068006,,10.0,29.0
2020-06-25,WAM00068006,,9.4,29.0
2020-06-26,WAM00068006,,6.9,28.2
2020-06-27,WAM00068006,,7.5,29.1
2020-06-28,WAM00068006,,8.8,30.5
2020-06-29,WAM00068006,,10.7,30.5
2020-06-30,WAM00068006,,7.9,30.1
2020-07-01,WAM00068006,,9.1,30.4
2020-07-02,WAM00068006,,11.7,30.4
2020-07-03,WAM00068006,,8.9,29.2
2020-07-04,WAM00068006,,9.0,29.2
2020-07-05,WAM00068006,,9.0,29.4
2020-07-06,WAM00068006,,8.8,30.0
2020-07-07,WAM00068006,,7.0,
2020-07-10,WAM00068006,,7.8,32.1
2020-07-11,WAM00068006,,5.0,32.1
2020-07-12,WAM00068006,,,30.4
2020-07-13,WAM00068006,,6.7,31.3
2020-07-14,WAM00068006,,5.7,31.3
2020-07-15,WAM00068006,,11.5,31.2
2020-07-16,WAM00068006,,9.6,28.0
2020-07-17,WAM00068006,,,28.0
2020-07-18,WAM00068006,,6.8,27.1
2020-07-19,WAM00068006,,7.3,28.3
2020-07-20,WAM00068006,,,28.3
2020-07-21,WAM00068006,,9.6,28.9
2020-07-22,WAM00068006,,9.2,29.3
2020-07-23,WAM00068006,,8.3,29.3
2020-07-24,WAM00068006,,9.2,28.6
2020-07-25,WAM00068006,,10.4,28.2
2020-07-26,WAM00068006,,11.5,29.8
2020-07-27,WAM00068006,,10.1,29.8
2020-07-28,WAM00068006,,9.8,
2020-07-29,WAM00068006,,9.7,29.9
2020-07-30,WAM00068006,,9.9,30.4
2020-07-31,WAM00068006,,,30.4
2020-08-02,WAM00068006,,12.7,30.9
2020-08-03,WAM00068006,,9.7,30.9
2020-08-04,WAM00068006,,,
2020-08-05,WAM00068006,,,
2020-08-07,WAM00068006,,,
2020-08-09,WAM00068006,,,
2020-08-10,WAM00068006,,,34.6
2020-08-11,WAM00068006,,12.5,35.2
2020-08-12,WAM00068006,,14.6,35.4
2020-08-13,WAM00068006,,10.0,35.4
2020-08-14,WAM00068006,,14.0,35.4
2020-08-15,WAM00068006,,11.9,35.2
2020-08-16,WAM00068006,,13.8,35.2
2020-08-17,WAM00068006,,11.8,35.0
2020-08-18,WAM00068006,,9.5,34.9
2020-08-19,WAM00068006,,10.6,31.4
2020-08-20,WAM00068006,,7.9,29.8
2020-08-21,WAM00068006,,7.3,31.7
2020-08-22,WAM00068006,,10.9,33.8
2020-08-23,WAM00068006,,15.4,35.6
2020-08-24,WAM00068006,,17.0,35.6
2020-08-25,WAM00068006,,15.7,35.5
2020-08-26,WAM00068006,,16.8,
2020-08-27,WAM00068006,,17.9,35.6
2020-08-28,WAM00068006,,16.0,34.7
2020-08-29,WAM00068006,,13.6,33.7
2020-08-30,WAM00068006,,10.2,33.5
2020-08-31,WAM00068006,,10.0,34.2
2020-09-01,WAM00068006,,13.6,36.4
2020-09-02,WAM00068006,,14.4,36.4
2020-09-03,WAM00068006,,16.9,
2020-09-04,WAM00068006,,20.7,35.9
2020-09-05,WAM00068006,,18.0,37.2
2020-09-06,WAM00068006,,16.3,37.2
2020-09-07,WAM00068006,,14.8,36.3
2020-09-08,WAM00068006,,18.9,36.2
2020-09-09,WAM00068006,,,
2020-09-10,WAM00068006,,,35.2
2020-09-11,WAM00068006,,14.9,35.6
2020-09-12,WAM00068006,,15.9,35.6
2020-09-13,WAM00068006,,14.1,36.8
2020-09-14,WAM00068006,,15.2,36.8
2020-09-15,WAM00068006,,15.4,36.7
2020-09-16,WAM00068006,,14.1,35.3
2020-09-17,WAM00068006,,12.6,37.7
2020-09-18,WAM00068006,,14.4,39.3
2020-09-19,WAM00068006,,19.8,39.3
2020-09-20,WAM00068006,,19.8,39.7
2020-09-21,WAM00068006,,18.6,40.0
2020-09-22,WAM00068006,,18.5,40.0
2020-09-23,WAM00068006,,19.3,39.1
2020-09-24,WAM00068006,,19.1,
2020-09-25,WAM00068006,,,39.5
2020-09-26,WAM00068006,,17.7,39.5
2020-09-27,WAM00068006,,15.5,38.0
2020-09-28,WAM00068006,,14.4,37.0
2020-09-29,WAM00068006,,12.6,38.5
2020-09-30,WAM00068006,,15.5,38.5
2020-10-01,WAM00068006,,15.7,38.0
2020-10-02,WAM00068006,,14.4,35.7
2020-10-03,WAM00068006,,17.9,36.9
2020-10-04,WAM00068006,,17.2,40.0
2020-10-05,WAM00068006,,21.9,40.0
2020-10-06,WAM00068006,,,39.5
2020-10-07,WAM00068006,,15.4,38.6
2020-10-08,WAM00068006,,17.7,37.5
2020-10-09,WAM00068006,,13.7,37.0
2020-10-10,WAM00068006,,,
2020-10-11,WAM00068006,,14.8,37.6
2020-10-12,WAM00068006,,13.3,39.3
2020-10-13,WAM00068006,,17.7,40.2
2020-10-14,WAM00068006,,20.0,40.3
2020-10-15,WAM00068006,,22.3,40.3
2020-10-16,WAM00068006,,20.9,39.4
2020-10-17,WAM00068006,,21.9,40.5
2020-10-18,WAM00068006,,20.9,41.5
2020-10-19,WAM00068006,,19.9,42.1
2020-10-20,WAM00068006,,20.4,42.4
2020-10-21,WAM00068006,,21.9,42.4
2020-10-22,WAM00068006,,21.5,41.3
2020-10-23,WAM00068006,,23.5,39.8
2020-10-24,WAM00068006,,,41.6
2020-10-25,WAM00068006,,21.5,42.0
2020-10-26,WAM00068006,,21.4,43.2
2020-10-27,WAM00068006,,23.2,43.2
2020-10-28,WAM00068006,,23.9,41.9
2020-10-29,WAM00068006,,,40.9
2020-10-30,WAM00068006,,24.0,40.4
2020-10-31,WAM00068006,,23.5,36.0
2020-11-01,WAM00068006,,21.8,39.4
2020-11-02,WAM00068006,,24.9,40.5
2020-11-03,WAM00068006,,21.7,40.5
2020-11-04,WAM00068006,,,40.0
2020-11-05,WAM00068006,,19.8,38.9
2020-11-06,WAM00068006,,19.1,39.3
2020-11-07,WAM00068006,,19.0,39.3
2020-11-08,WAM00068006,,21.1,40.1
2020-11-09,WAM00068006,,24.6,40.1
2020-11-10,WAM00068006,,24.1,42.1
2020-11-11,WAM00068006,,21.6,42.1
2020-11-12,WAM00068006,,24.0,39.4
2020-11-13,WAM00068006,,21.2,34.5
2020-11-14,WAM00068006,,22.3,34.7
2020-11-15,WAM00068006,,21.0,
2020-11-16,WAM00068006,,20.4,35.9
2020-11-17,WAM00068006,,19.2,37.4
2020-11-18,WAM00068006,,19.9,38.1
2020-11-19,WAM00068006,,21.5,38.1
2020-11-20,WAM00068006,,24.9,
2020-11-21,WAM00068006,,,36.7
2020-11-22,WAM00068006,,22.4,36.7
2020-11-23,WAM00068006,,23.9,39.4
2020-11-24,WAM00068006,,22.3,39.4
2020-11-25,WAM00068006,,22.9,40.2
2020-11-26,WAM00068006,,24.3,41.0
2020-11-27,WAM00068006,,24.9,41.0
2020-11-28,WAM00068006,,24.8,38.6
2020-11-29,WAM00068006,,21.7,32.4
2020-11-30,WAM00068006,,20.9,34.4
2020-12-01,WAM00068006,,21.3,38.5
2020-12-02,WAM00068006,,22.2,40.2
2020-12-03,WAM00068006,,23.5,40.3
2020-12-04,WAM00068006,,21.2,40.3
2020-12-10,WAM00068006,,20.3,40.2
2020-12-11,WAM00068006,,,37.2
2020-12-13,WAM00068006,,20.2,41.1
2020-12-14,WAM00068006,,24.7,41.1
2020-12-15,WAM00068006,,21.6,40.0
2020-12-16,WAM00068006,,25.1,39.6
2020-12-17,WAM00068006,,24.1,39.6
2020-12-18,WAM00068006,,,39.7
2020-12-19,WAM00068006,,,41.5
2020-12-20,WAM00068006,,24.4,35.8
2020-12-21,WAM00068006,,22.9,37.5
2020-12-22,WAM00068006,,21.5,38.2
2020-12-23,WAM00068006,,22.6,40.2
2020-12-24,WAM00068006,,22.6,35.7
2020-12-25,WAM00068006,,22.9,38.2
2020-12-26,WAM00068006,,,38.2
2020-12-28,WAM00068006,,25.0,35.5
2020-12-29,WAM00068006,,22.7,35.5
2020-12-30,WAM00068006,,,32.9
2020-12-31,WAM00068006,,22.4,34.0
2021-01-01,WAM00068006,,19.9,32.6
2021-01-02,WAM00068006,,23.6,32.6
2021-01-03,WAM00068006,,,33.8
2021-01-04,WAM00068006,,,35.6
2021-01-05,WAM00068006,,,35.6
2021-01-06,WAM00068006,,,36.5
2021-01-07,WAM00068006,,23.0,37.7
2021-01-08,WAM00068006,,22.9,37.7
2021-01-09,WAM00068006,,22.7,32.9
2021-01-10,WAM00068006,,21.6,31.6
2021-01-11,WAM00068006,,,31.5
2021-01-12,WAM00068006,,23.4,
2021-01-13,WAM00068006,,,34.5
2021-01-14,WAM00068006,,23.7,35.5
2021-01-15,WAM00068006,,,35.5
2021-01-16,WAM00068006,,22.0,35.3
2021-01-17,WAM00068006,,22.9,35.3
2021-01-18,WAM00068006,,,33.0
2021-01-19,WAM00068006,,25.0,38.3
2021-01-20,WAM00068006,,,38.3
2021-01-21,WAM00068006,,21.1,35.2
2021-01-22,WAM00068006,,21.4,29.2
2021-01-23,WAM00068006,,23.0,32.7
2021-01-24,WAM00068006,,,32.7
2021-01-25,WAM00068006,,21.5,34.0
2021-01-26,WAM00068006,,22.5,34.0
2021-01-27,WAM00068006,,,33.3
2021-01-28,WAM00068006,,21.9,
2021-01-29,WAM00068006,,,33.7
2021-01-30,WAM00068006,,,
2021-01-31,WAM00068006,,,
2021-02-01,WAM00068006,,22.3,35.1
2021-02-02,WAM00068006,,19.4,36.5
2021-02-03,WAM00068006,,21.3,36.9
2021-02-04,WAM00068006,,21.4,37.6
2021-02-05,WAM00068006,,,38.2
2021-02-07,WAM00068006,,23.5,38.0
2021-02-08,WAM00068006,,24.3,38.0
2021-02-09,WAM00068006,,22.6,33.7
2021-02-12,WAM00068006,,,
2021-02-13,WAM00068006,,17.7,31.1
2021-02-14,WAM00068006,,21.6,32.5
2021-02-15,WAM00068006,,,34.1
2021-02-16,WAM00068006,,,34.9
2021-02-17,WAM00068006,,21.8,35.2
2021-02-18,WAM00068006,,23.5,36.6
2021-02-19,WAM00068006,,23.6,36.6
2021-02-22,WAM00068006,,21.8,34.4
2021-02-23,WAM00068006,,22.9,36.6
2021-02-24,WAM00068006,,19.4,36.6
2021-02-25,WAM00068006,,21.6,36.5
2021-02-26,WAM00068006,,22.7,34.1
2021-02-27,WAM00068006,,,37.1
2021-02-28,WAM00068006,,22.0,37.1
2021-03-01,WAM00068006,,20.0,36.3
2021-03-02,WAM00068006,,20.9,35.6
2021-03-03,WAM00068006,,,35.4
2021-03-04,WAM00068006,,20.9,37.4
2021-03-05,WAM00068006,,21.5,37.4
2021-03-07,WAM00068006,,24.4,38.2
2021-03-08,WAM00068006,,22.7,38.2
2021-03-09,WAM00068006,,20.7,38.1
2021-03-10,WAM00068006,,22.4,38.4
2021-03-11,WAM00068006,,22.7,39.1
2021-03-12,WAM00068006,,,39.1
2021-03-14,WAM00068006,,22.9,36.8
2021-03-15,WAM00068006,,23.4,36.8
2021-03-16,WAM00068006,,21.7,34.1
2021-03-17,WAM00068006,,,
2021-03-18,WAM00068006,,,33.6
2021-03-21,WAM00068006,,20.4,
2021-03-22,WAM00068006,,20.7,31.7
2021-03-23,WAM00068006,,20.8,31.7
2021-03-29,WAM00068006,,19.6,31.7
2021-03-30,WAM00068006,,17.7,31.7
2021-03-31,WAM00068006,,17.7,27.4
2021-04-01,WAM00068006,2.0,18.9,28.8
2021-04-02,WAM00068006,0.5,19.6,
2021-04-03,WAM00068006,0.0,19.5,31.5
2021-04-04,WAM00068006,,,31.6
2021-04-05,WAM00068006,,,32.1
2021-04-06,WAM00068006,,,32.1
2021-04-07,WAM00068006,,18.5,32.4
2021-04-08,WAM00068006,,,32.4
2021-04-09,WAM00068006,,17.0,31.2
2021-04-10,WAM00068006,,16.5,31.2
2021-04-11,WAM00068006,,,31.2
2021-04-12,WAM00068006,,14.8,31.1
2021-04-13,WAM00068006,,,31.3
2021-04-14,WAM00068006,,17.2,31.3
2021-04-15,WAM00068006,,19.0,31.0
2021-04-16,WAM00068006,,,31.4
2021-04-17,WAM00068006,,15.0,31.8
2021-04-18,WAM00068006,,18.5,31.8
2021-04-19,WAM00068006,,14.7,
2021-04-20,WAM00068006,,13.6,30.3
2021-04-21,WAM00068006,,14.9,30.5
2021-04-22,WAM00068006,,15.8,32.1
2021-04-23,WAM00068006,,16.5,32.1
2021-04-24,WAM00068006,,15.0,31.7
2021-04-25,WAM00068006,,13.4,32.2
2021-04-26,WAM00068006,,13.8,32.5
2021-04-27,WAM00068006,,,32.5
2021-04-28,WAM00068006,,17.8,33.4
2021-04-29,WAM00068006,,17.7,33.4
2021-05-03,WAM00068006,,16.6,
2021-05-04,WAM00068006,,15.6,28.5
2021-05-05,WAM00068006,,16.5,28.5
2021-05-06,WAM00068006,,15.8,29.7
2021-05-07,WAM00068006,,17.7,29.7
2021-05-10,WAM00068006,,14.6,29.0
2021-05-11,WAM00068006,,11.2,29.0
2021-05-12,WAM00068006,,11.6,29.0
2021-05-13,WAM00068006,,13.1,28.6
2021-05-14,WAM00068006,,,28.6
2021-05-15,WAM00068006,,12.6,29.0
2021-05-16,WAM00068006,,12.5,29.6
2021-05-17,WAM00068006,,11.9,30.0
2021-05-18,WAM00068006,,13.5,30.2
2021-05-19,WAM00068006,,,30.7
2021-05-20,WAM00068006,,13.4,30.7
2021-05-21,WAM00068006,,12.3,30.1
2021-05-22,WAM00068006,,13.4,30.1
2021-05-23,WAM00068006,,12.6,29.0
2021-05-24,WAM00068006,,14.0,29.0
2021-05-25,WAM00068006,,10.8,28.3
2021-05-26,WAM00068006,,10.3,27.1
2021-05-27,WAM00068006,,9.9,27.2
2021-05-28,WAM00068006,,10.0,28.0
2021-05-29,WAM00068006,,9.4,28.7
2021-05-30,WAM00068006,,9.4,29.1
2021-05-31,WAM00068006,,10.0,
2021-06-01,WAM00068006,,8.9,29.7
2021-06-02,WAM00068006,,9.7,29.1
2021-06-03,WAM00068006,,10.7,28.4
2021-06-04,WAM00068006,,6.5,26.7
2021-06-05,WAM00068006,,9.0,25.8
2021-06-06,WAM00068006,,,25.9
2021-06-07,WAM00068006,,,27.2
2021-06-08,WAM00068006,,10.6,29.1
2021-06-09,WAM00068006,,9.4,29.3
2021-06-10,WAM00068006,,,
2021-06-11,WAM00068006,,9.4,28.9
2021-06-12,WAM00068006,,10.0,27.7
2021-06-13,WAM00068006,,7.9,27.2
2021-06-14,WAM00068006,,7.1,26.7
2021-06-15,WAM00068006,,6.0,27.8
2021-06-16,WAM00068006,,7.5,28.4
2021-06-17,WAM00068006,,9.5,28.4
2021-06-18,WAM00068006,,10.1,
2021-06-19,WAM00068006,,10.0,28.9
2021-06-20,WAM00068006,,11.4,27.7
2021-06-21,WAM00068006,,,27.0
2021-06-22,WAM00068006,,7.6,26.4
2021-06-23,WAM00068006,,7.9,26.2
2021-06-24,WAM00068006,,8.3,27.5
2021-06-25,WAM00068006,,6.9,28.3
2021-06-26,WAM00068006,,7.7,
2021-06-27,WAM00068006,,9.1,30.2
2021-06-28,WAM00068006,,10.4,30.6
2021-06-29,WAM00068006,,9.6,30.7
2021-06-30,WAM00068006,,8.4,30.7
2021-07-01,WAM00068006,,8.7,29.9
2021-07-02,WAM00068006,,9.1,29.9
2021-07-03,WAM00068006,,9.2,30.4
2021-07-04,WAM00068006,,9.4,30.4
2021-07-05,WAM00068006,,8.4,29.6
2021-07-06,WAM00068006,,8.8,
2021-07-07,WAM00068006,,9.4,29.6
2021-07-08,WAM00068006,,9.2,29.3
2021-07-09,WAM00068006,,8.6,28.0
2021-07-10,WAM00068006,,9.8,28.0
2021-07-11,WAM00068006,,8.9,28.0
2021-07-12,WAM00068006,,8.3,28.6
2021-07-13,WAM00068006,,5.9,28.6
2021-07-14,WAM00068006,,10.6,27.3
2021-07-17,WAM00068006,,13.4,28.3
2021-07-18,WAM00068006,,,28.3
2021-07-19,WAM00068006,,11.3,27.0
2021-07-20,WAM00068006,,7.7,27.0
2021-07-21,WAM00068006,,6.9,27.6
2021-07-22,WAM00068006,,10.1,27.6
2021-07-23,WAM00068006,,5.4,26.7
2021-07-24,WAM00068006,,3.9,26.4
2021-07-25,WAM00068006,,10.5,27.3
2021-07-26,WAM00068006,,10.9,27.3
2021-07-27,WAM00068006,,9.0,26.3
2021-07-28,WAM00068006,,,26.1
2021-07-29,WAM00068006,,7.1,27.8
2021-07-30,WAM00068006,,8.3,27.8
2021-07-31,WAM00068006,,9.9,27.2
2021-08-01,WAM00068006,,,27.2
2021-08-02,WAM00068006,,12.6,29.7
2021-08-03,WAM00068006,,10.1,30.4
2021-08-04,WAM00068006,,11.3,31.2
2021-08-05,WAM00068006,,9.6,31.6
2021-08-06,WAM00068006,,11.1,31.6
2021-08-07,WAM00068006,,10.0,
2021-08-08,WAM00068006,,9.8,
2021-08-09,WAM00068006,,11.0,32.4
2021-08-10,WAM00068006,,9.6,32.4
2021-08-11,WAM00068006,,10.7,33.1
2021-08-12,WAM00068006,,10.0,33.1
2021-08-13,WAM00068006,,10.8,33.2
2021-08-14,WAM00068006,,9.8,33.3
2021-08-15,WAM00068006,,,33.3
2021-08-16,WAM00068006,,13.4,33.3
2021-08-17,WAM00068006,,13.0,33.2
2021-08-18,WAM00068006,,11.2,33.2
2021-08-19,WAM00068006,,9.7,32.6
2021-08-20,WAM00068006,,8.7,32.5
2021-08-21,WAM00068006,,8.7,30.6
2021-08-22,WAM00068006,,8.7,32.1
2021-08-23,WAM00068006,,13.5,32.1
2021-08-24,WAM00068006,,17.9,33.0
2021-08-25,WAM00068006,,13.2,33.8
2021-08-26,WAM00068006,,13.2,35.3
2021-08-27,WAM00068006,,,35.3
2021-08-28,WAM00068006,,8.7,30.6
2021-08-29,WAM00068006,,11.7,30.3
2021-08-30,WAM00068006,,9.4,33.4
2021-08-31,WAM00068006,,10.5,35.2
2021-09-01,WAM00068006,,11.4,35.2
2021-09-02,WAM00068006,,11.8,36.2
2021-09-03,WAM00068006,,14.5,36.2
2021-09-04,WAM00068006,,14.6,34.5
2021-09-05,WAM00068006,,13.5,35.4
2021-09-06,WAM00068006,,15.3,36.2
2021-09-07,WAM00068006,,16.0,36.2
2021-09-08,WAM00068006,,17.3,
2021-09-09,WAM00068006,,16.7,36.8
2021-09-10,WAM00068006,,19.9,36.8
2021-09-11,WAM00068006,,,35.5
2021-09-12,WAM00068006,,16.2,34.3
2021-09-14,WAM00068006,,14.3,35.8
2021-09-15,WAM00068006,,14.5,35.9
2021-09-16,WAM00068006,,14.0,35.9
2021-09-17,WAM00068006,,13.9,35.8
2021-09-18,WAM00068006,,13.7,35.1
2021-09-19,WAM00068006,,15.4,35.7
2021-09-20,WAM00068006,,17.5,36.1
2021-09-21,WAM00068006,,17.6,37.8
2021-09-22,WAM00068006,,18.7,39.2
2021-09-23,WAM00068006,,18.4,39.3
2021-09-24,WAM00068006,,19.8,39.3
2021-09-25,WAM00068006,,17.9,38.4
2021-09-26,WAM00068006,,16.9,38.5
2021-09-27,WAM00068006,,19.2,38.5
2021-09-28,WAM00068006,,16.8,38.4
2021-09-29,WAM00068006,,15.1,34.5
2021-09-30,WAM00068006,,13.7,36.0
2021-10-01,WAM00068006,,14.9,36.0
2021-10-02,WAM00068006,,12.7,33.5
2021-10-03,WAM00068006,,11.0,32.6
2021-10-04,WAM00068006,,16.4,34.3
2021-10-05,WAM00068006,,14.5,34.3
2021-10-06,WAM00068006,,15.4,37.2
2021-10-07,WAM00068006,,20.1,37.2
2021-10-08,WAM00068006,,19.9,
2021-10-10,WAM00068006,,18.2,40.0
2021-10-11,WAM00068006,,18.8,40.0
2021-10-12,WAM00068006,,21.9,40.0
2021-10-13,WAM00068006,,20.6,38.4
2021-10-14,WAM00068006,,18.3,39.0
2021-10-15,WAM00068006,,19.0,39.0
2021-10-16,WAM00068006,,,
2021-10-17,WAM00068006,,,36.6
2021-10-18,WAM00068006,,16.7,
2021-10-19,WAM00068006,,20.5,38.4
2021-10-20,WAM00068006,,,38.4
2021-10-21,WAM00068006,,,35.3
2021-10-22,WAM00068006,,15.2,35.7
2021-10-23,WAM00068006,,,35.9
2021-10-24,WAM00068006,,16.3,37.1
2021-10-25,WAM00068006,,,37.1
2021-10-26,WAM00068006,,14.8,
2021-10-27,WAM00068006,,25.0,36.1
2021-10-28,WAM00068006,,20.9,33.4
2021-10-29,WAM00068006,,19.9,
2021-10-30,WAM00068006,,21.9,37.6
2021-11-01,WAM00068006,,17.9,36.8
2021-11-02,WAM00068006,,,
2021-11-03,WAM00068006,,,38.2
2021-11-04,WAM00068006,,,
2021-11-09,WAM00068006,,,
2021-11-12,WAM00068006,,,
2021-11-14,WAM00068006,,,
2021-11-16,WAM00068006,,,
2021-11-17,WAM00068006,,,
2021-11-18,WAM00068006,,,
2021-11-19,WAM00068006,,,
2021-11-22,WAM00068006,,,
2021-11-23,WAM00068006,,,
2021-11-24,WAM00068006,,,
2021-11-25,WAM00068006,,,
2021-11-26,WAM00068006,,,
2021-11-28,WAM00068006,,,
2021-11-29,WAM00068006,,,
2021-11-30,WAM00068006,,,
2021-12-01,WAM00068006,,,
2021-12-03,WAM00068006,,,
2021-12-05,WAM00068006,,,
2021-12-06,WAM00068006,,,
2021-12-07,WAM00068006,,,
2021-12-08,WAM00068006,,,
2021-12-09,WAM00068006,,,
2021-12-10,WAM00068006,,,
2021-12-12,WAM00068006,,,
2021-12-13,WAM00068006,,,
2021-12-14,WAM00068006,,,
2021-12-15,WAM00068006,,21.2,
2021-12-16,WAM00068006,,19.3,36.1
2021-12-17,WAM00068006,,21.5,35.1
2021-12-18,WAM00068006,,19.8,34.5
2021-12-19,WAM00068006,,19.5,35.8
2021-12-20,WAM00068006,,21.7,36.4
2021-12-21,WAM00068006,,21.7,36.4
2021-12-22,WAM00068006,4.1,18.6,34.9
2021-12-23,WAM00068006,0.0,18.8,34.6
2021-12-24,WAM00068006,,17.2,36.2
2021-12-25,WAM00068006,,16.8,36.2
2021-12-26,WAM00068006,,,36.3
2021-12-27,WAM00068006,,18.9,36.3
2021-12-28,WAM00068006,,16.9,35.9
2021-12-29,WAM00068006,,17.2,35.5
2021-12-30,WAM00068006,,19.5,35.4
2021-12-31,WAM00068006,,,36.7
2022-01-01,WAM00068006,,20.2,38.3
2022-01-02,WAM00068006,,,39.4
2022-01-03,WAM00068006,,,39.4
2022-01-04,WAM00068006,,21.6,38.6
2022-01-05,WAM00068006,,22.1,38.3
2022-01-06,WAM00068006,,20.6,38.3
2022-01-07,WAM00068006,,23.8,37.9
2022-01-08,WAM00068006,,21.2,37.2
2022-01-09,WAM00068006,,21.2,37.2
2022-01-10,WAM00068006,,19.4,36.7
2022-01-11,WAM00068006,,,36.7
2022-01-12,WAM00068006,,19.5,37.2
2022-01-13,WAM00068006,,17.3,37.2
2022-01-14,WAM00068006,,19.8,37.1
2022-01-15,WAM00068006,,22.0,34.8
2022-01-16,WAM00068006,,,34.3
2022-01-17,WAM00068006,,21.5,34.3
2022-01-18,WAM00068006,,22.2,
2022-01-19,WAM00068006,,19.5,29.6
2022-01-20,WAM00068006,32.0,18.3,29.6
2022-01-21,WAM00068006,30.0,17.5,27.0
2022-01-22,WAM00068006,2.0,19.6,
2022-01-23,WAM00068006,0.0,17.8,31.9
2022-01-24,WAM00068006,,17.8,32.6
2022-01-25,WAM00068006,,18.0,
2022-01-26,WAM00068006,,19.5,35.3
2022-01-27,WAM00068006,,21.5,35.3
2022-01-28,WAM00068006,,22.9,35.0
2022-01-29,WAM00068006,,22.5,34.9
2022-01-30,WAM00068006,,20.6,33.7
2022-01-31,WAM00068006,,,31.0
2022-02-01,WAM00068006,,,
2022-02-02,WAM00068006,,16.2,
2022-02-03,WAM00068006,,,37.5
2022-02-04,WAM00068006,,20.9,
2022-02-05,WAM00068006,,19.1,29.0
2022-02-06,WAM00068006,,,30.9
2022-02-07,WAM00068006,,,34.0
2022-02-08,WAM00068006,,19.7,34.0
2022-02-09,WAM00068006,,,33.6
2022-02-11,WAM00068006,,17.7,30.4
2022-02-12,WAM00068006,,18.1,35.2
2022-02-13,WAM00068006,,18.1,35.2
2022-02-14,WAM00068006,,,31.1
2022-02-15,WAM00068006,,19.0,30.2
