DATE,STATION,TMAX,TMIN,PRCP
2010-01-03,WAM00068098,25.3,,
2010-01-04,WAM00068098,25.3,15.6,
2010-01-05,WAM00068098,,16.5,
2010-01-06,WAM00068098,,16.9,
2010-01-07,WAM00068098,26.7,16.8,
2010-01-08,WAM00068098,,,
2010-01-09,WAM00068098,,,
2010-01-10,WAM00068098,25.8,17.8,
2010-01-11,WAM00068098,,16.4,
2010-01-12,WAM00068098,26.7,,
2010-01-13,WAM00068098,24.8,16.9,
2010-01-14,WAM00068098,28.8,,
2010-01-15,WAM00068098,30.5,,
2010-01-16,WAM00068098,30.5,,
2010-01-17,WAM00068098,27.3,,
2010-01-18,WAM00068098,26.3,,
2010-01-19,WAM00068098,26.3,16.0,
2010-01-20,WAM00068098,26.2,15.7,
2010-01-21,WAM00068098,23.0,,
2010-01-22,WAM00068098,22.0,,
2010-01-23,WAM00068098,23.7,,
2010-01-24,WAM00068098,25.7,15.9,
2010-01-25,WAM00068098,27.4,15.9,
2010-01-26,WAM00068098,29.9,,
2010-01-27,WAM00068098,29.9,,
2010-01-28,WAM00068098,29.0,,
2010-01-29,WAM00068098,23.9,15.0,
2010-02-01,WAM00068098,24.4,,
2010-02-02,WAM00068098,24.3,13.5,
2010-02-03,WAM00068098,24.8,14.1,
2010-02-04,WAM00068098,24.8,14.6,
2010-02-05,WAM00068098,25.0,,
2010-02-06,WAM00068098,25.0,15.0,
2010-02-07,WAM00068098,25.7,16.7,
2010-02-08,WAM00068098,,17.4,
2010-02-09,WAM00068098,39.8,18.4,1.8
2010-02-10,WAM00068098,39.8,,0.0
2010-02-11,WAM00068098,,18.7,
2010-02-12,WAM00068098,28.7,17.0,
2010-02-13,WAM00068098,31.7,18.0,
2010-02-14,WAM00068098,31.7,,
2010-02-15,WAM00068098,31.2,15.9,
2010-02-16,WAM00068098,28.5,,
2010-02-17,WAM00068098,28.5,13.1,
2010-02-18,WAM00068098,27.1,12.5,
2010-02-19,WAM00068098,27.1,13.7,
2010-02-20,WAM00068098,25.3,17.0,
2010-02-21,WAM00068098,26.5,,
2010-02-22,WAM00068098,26.5,17.7,
2010-02-23,WAM00068098,26.4,17.0,
2010-02-24,WAM00068098,26.4,16.4,
2010-02-25,WAM00068098,27.0,,
2010-02-26,WAM00068098,27.0,16.6,
2010-02-27,WAM00068098,25.4,17.5,
2010-02-28,WAM00068098,29.1,,
2010-03-01,WAM00068098,31.1,,
2010-03-02,WAM00068098,31.1,,
2010-03-03,WAM00068098,28.3,,
2010-03-04,WAM00068098,,19.3,
2010-03-05,WAM00068098,28.8,,0.5
2010-03-06,WAM00068098,33.6,17.7,
2010-03-07,WAM00068098,,,
2010-03-08,WAM00068098,39.8,21.9,
2010-03-09,WAM00068098,36.6,21.0,
2010-03-10,WAM00068098,36.6,,
2010-03-11,WAM00068098,30.5,17.5,
2010-03-12,WAM00068098,29.5,16.9,
2010-03-13,WAM00068098,28.1,,
2010-03-14,WAM00068098,28.0,,
2010-03-15,WAM00068098,26.1,14.8,
2010-03-16,WAM00068098,26.0,15.8,
2010-03-17,WAM00068098,26.0,13.9,
2010-03-18,WAM00068098,25.9,13.4,
2010-03-19,WAM00068098,26.0,13.6,
2010-03-20,WAM00068098,28.1,14.7,
2010-03-21,WAM00068098,28.6,15.9,
2010-03-22,WAM00068098,28.6,15.5,
2010-03-23,WAM00068098,27.2,15.5,
2010-03-24,WAM00068098,26.8,15.8,
2010-03-26,WAM00068098,25.9,13.8,
2010-03-27,WAM00068098,27.8,,
2010-03-28,WAM00068098,27.8,13.4,
2010-03-29,WAM00068098,27.3,,
2010-03-31,WAM00068098,,,
2010-04-01,WAM00068098,,,
2010-04-02,WAM00068098,,,
2010-04-03,WAM00068098,,,
2010-04-04,WAM00068098,,,
2010-04-05,WAM00068098,,,
2010-04-06,WAM00068098,22.6,13.0,
2010-04-07,WAM00068098,22.8,12.6,
2010-04-08,WAM00068098,22.8,12.8,
2010-04-09,WAM00068098,29.4,11.5,
2010-04-10,WAM00068098,,14.3,
2010-04-11,WAM00068098,31.1,13.5,
2010-04-12,WAM00068098,33.5,15.9,
2010-04-13,WAM00068098,39.3,20.2,
2010-04-14,WAM00068098,39.3,,
2010-04-15,WAM00068098,30.4,15.6,
2010-04-16,WAM00068098,28.6,,
2010-04-17,WAM00068098,28.6,13.8,
2010-04-18,WAM00068098,25.0,,
2010-04-19,WAM00068098,,12.0,
2010-04-20,WAM00068098,26.1,8.2,
2010-04-21,WAM00068098,26.1,8.1,
2010-04-22,WAM00068098,23.2,12.6,
2010-04-23,WAM00068098,19.5,13.0,
2010-04-24,WAM00068098,21.7,11.8,
2010-04-25,WAM00068098,,,
2010-04-26,WAM00068098,22.1,,
2010-04-27,WAM00068098,22.4,12.7,
2010-04-28,WAM00068098,23.1,11.9,
2010-04-29,WAM00068098,23.1,12.9,
2010-04-30,WAM00068098,26.7,12.2,
2010-05-01,WAM00068098,,,0.3
2010-05-02,WAM00068098,30.9,,
2010-05-03,WAM00068098,29.7,11.0,
2010-05-04,WAM00068098,24.3,10.8,
2010-05-05,WAM00068098,25.3,,
2010-05-06,WAM00068098,25.1,10.0,
2010-05-07,WAM00068098,24.2,10.1,
2010-05-08,WAM00068098,23.3,,
2010-05-09,WAM00068098,25.1,,
2010-05-10,WAM00068098,25.1,,
2010-05-11,WAM00068098,24.2,9.8,
2010-05-12,WAM00068098,27.1,7.6,
2010-05-13,WAM00068098,27.1,,
2010-05-14,WAM00068098,25.8,10.2,
2010-05-15,WAM00068098,25.8,10.6,
2010-05-16,WAM00068098,37.9,14.4,
2010-05-17,WAM00068098,38.4,21.7,
2010-05-18,WAM00068098,38.4,21.8,
2010-05-19,WAM00068098,37.5,17.1,
2010-05-20,WAM00068098,36.2,16.3,
2010-05-21,WAM00068098,37.0,22.3,
2010-05-22,WAM00068098,37.4,21.4,
2010-05-23,WAM00068098,37.4,,
2010-05-24,WAM00068098,31.5,,
2010-05-25,WAM00068098,24.9,,
2010-05-26,WAM00068098,23.7,9.5,
2010-05-27,WAM00068098,23.7,11.0,
2010-05-28,WAM00068098,21.8,7.0,
2010-05-29,WAM00068098,21.8,,
2010-05-31,WAM00068098,21.1,10.1,
2010-06-01,WAM00068098,26.8,,
2010-06-02,WAM00068098,30.7,13.6,
2010-06-03,WAM00068098,30.7,12.1,
2010-06-04,WAM00068098,28.1,8.9,
2010-06-05,WAM00068098,27.3,9.6,
2010-06-06,WAM00068098,27.3,8.2,
2010-06-07,WAM00068098,24.0,9.0,
2010-06-08,WAM00068098,24.3,6.9,
2010-06-09,WAM00068098,24.3,,
2010-06-10,WAM00068098,18.5,6.0,
2010-06-11,WAM00068098,15.7,,
2010-06-12,WAM00068098,,,
2010-06-13,WAM00068098,19.1,,
2010-06-14,WAM00068098,20.7,4.1,0.3
2010-06-15,WAM00068098,23.0,6.7,
2010-06-16,WAM00068098,29.4,10.4,
2010-06-17,WAM00068098,31.4,15.6,
2010-06-18,WAM00068098,31.6,,
2010-06-19,WAM00068098,32.1,13.5,
2010-06-20,WAM00068098,34.7,17.6,
2010-06-21,WAM00068098,30.0,15.4,
2010-06-22,WAM00068098,30.6,11.3,
2010-06-23,WAM00068098,35.0,,
2010-06-24,WAM00068098,36.5,16.4,
2010-06-25,WAM00068098,36.5,,
2010-06-26,WAM00068098,35.7,17.9,
2010-06-27,WAM00068098,35.7,,
2010-06-28,WAM00068098,31.7,,
2010-06-29,WAM00068098,25.6,7.9,
2010-06-30,WAM00068098,,6.9,
2010-07-01,WAM00068098,,11.0,
2010-07-02,WAM00068098,34.6,,
2010-07-03,WAM00068098,35.6,20.4,
2010-07-04,WAM00068098,33.3,,
2010-07-05,WAM00068098,,13.0,
2010-07-06,WAM00068098,22.7,11.9,
2010-07-07,WAM00068098,27.3,9.0,
2010-07-08,WAM00068098,,13.9,
2010-07-09,WAM00068098,34.1,,
2010-07-10,WAM00068098,,,
2010-07-11,WAM00068098,,,
2010-07-12,WAM00068098,,5.0,
2010-07-13,WAM00068098,27.0,9.5,
2010-07-14,WAM00068098,,,
2010-07-15,WAM00068098,,,
2010-07-16,WAM00068098,,3.6,
2010-07-17,WAM00068098,35.0,11.2,
2010-07-18,WAM00068098,35.0,,
2010-07-19,WAM00068098,,,9.7
2010-07-20,WAM00068098,28.1,5.5,0.0
2010-07-21,WAM00068098,28.1,6.9,
2010-07-22,WAM00068098,26.4,10.0,
2010-07-23,WAM00068098,20.1,,
2010-07-24,WAM00068098,20.1,8.8,
2010-07-25,WAM00068098,20.2,,
2010-07-26,WAM00068098,20.2,,
2010-07-27,WAM00068098,23.5,8.4,9.4
2010-07-28,WAM00068098,28.6,7.5,0.0
2010-07-29,WAM00068098,35.4,,
2010-07-30,WAM00068098,,11.0,
2010-07-31,WAM00068098,21.2,,
2010-08-01,WAM00068098,21.2,,
2010-08-02,WAM00068098,24.3,9.6,
2010-08-03,WAM00068098,36.0,,
2010-08-04,WAM00068098,36.0,,
2010-08-05,WAM00068098,,,
2010-08-06,WAM00068098,23.8,7.5,
2010-08-07,WAM00068098,23.8,10.7,
2010-08-08,WAM00068098,20.1,,
2010-08-09,WAM00068098,25.0,,
2010-08-10,WAM00068098,36.7,11.0,
2010-08-11,WAM00068098,35.2,9.3,
2010-08-12,WAM00068098,36.8,16.8,
2010-08-13,WAM00068098,36.8,20.4,
2010-08-14,WAM00068098,35.1,13.5,
2010-08-15,WAM00068098,35.8,14.9,
2010-08-16,WAM00068098,35.8,,
2010-08-17,WAM00068098,,8.0,
2010-08-18,WAM00068098,22.6,8.4,
2010-08-19,WAM00068098,20.1,7.5,
2010-08-20,WAM00068098,18.8,,
2010-08-21,WAM00068098,20.9,,
2010-08-22,WAM00068098,21.6,7.4,
2010-08-23,WAM00068098,24.2,5.8,
2010-08-24,WAM00068098,24.2,,
2010-08-25,WAM00068098,21.9,,
2010-08-26,WAM00068098,,8.8,
2010-08-27,WAM00068098,24.8,4.5,
2010-08-28,WAM00068098,23.1,9.0,
2010-08-29,WAM00068098,21.2,,4.6
2010-08-30,WAM00068098,18.3,,0.0
2010-08-31,WAM00068098,21.6,6.0,
2010-09-01,WAM00068098,23.3,7.5,
2010-09-02,WAM00068098,27.5,7.8,
2010-09-03,WAM00068098,27.5,7.3,
2010-09-04,WAM00068098,21.8,8.1,
2010-09-05,WAM00068098,21.8,,
2010-09-06,WAM00068098,21.3,10.0,
2010-09-07,WAM00068098,21.4,10.3,
2010-09-08,WAM00068098,18.8,12.5,
2010-09-09,WAM00068098,22.9,,
2010-09-10,WAM00068098,27.0,9.2,
2010-09-11,WAM00068098,29.1,10.5,
2010-09-12,WAM00068098,29.1,,
2010-09-13,WAM00068098,27.0,11.0,
2010-09-14,WAM00068098,22.8,13.0,
2010-09-15,WAM00068098,22.8,,
2010-09-16,WAM00068098,22.5,,
2010-09-17,WAM00068098,20.9,13.8,
2010-09-18,WAM00068098,20.9,,
2010-09-19,WAM00068098,21.2,8.7,
2010-09-20,WAM00068098,21.2,8.0,
2010-09-21,WAM00068098,23.2,8.0,
2010-09-22,WAM00068098,23.7,6.7,
2010-09-23,WAM00068098,23.7,,
2010-09-24,WAM00068098,24.4,8.8,
2010-09-25,WAM00068098,24.4,10.9,
2010-09-26,WAM00068098,20.8,,
2010-09-27,WAM00068098,24.9,8.5,
2010-09-28,WAM00068098,36.2,10.6,
2010-09-29,WAM00068098,,,
2010-09-30,WAM00068098,24.8,,
2010-10-01,WAM00068098,23.6,10.0,
2010-10-02,WAM00068098,22.7,,
2010-10-03,WAM00068098,21.2,12.2,
2010-10-04,WAM00068098,28.2,9.0,
2010-10-05,WAM00068098,28.2,,
2010-10-06,WAM00068098,24.0,13.5,
2010-10-07,WAM00068098,23.8,,
2010-10-08,WAM00068098,23.8,7.0,
2010-10-09,WAM00068098,22.9,,
2010-10-10,WAM00068098,24.2,,
2010-10-11,WAM00068098,26.5,,
2010-10-12,WAM00068098,26.5,,
2010-10-13,WAM00068098,26.0,,
2010-10-14,WAM00068098,24.3,,
2010-10-15,WAM00068098,24.3,7.0,
2010-10-16,WAM00068098,24.1,9.7,
2010-10-17,WAM00068098,21.2,,
2010-10-18,WAM00068098,22.6,,
2010-10-19,WAM00068098,29.4,,
2010-10-20,WAM00068098,29.4,12.0,
2010-10-21,WAM00068098,24.2,12.0,
2010-10-22,WAM00068098,24.2,,
2010-10-23,WAM00068098,24.0,9.8,
2010-10-24,WAM00068098,23.9,,
2010-10-25,WAM00068098,24.9,7.9,
2010-10-26,WAM00068098,24.9,8.2,
2010-10-27,WAM00068098,24.9,8.0,
2010-10-28,WAM00068098,,7.0,
2010-10-29,WAM00068098,20.5,,
2010-10-30,WAM00068098,26.0,8.5,
2010-10-31,WAM00068098,21.5,10.5,
2010-11-01,WAM00068098,23.1,9.5,
2010-11-02,WAM00068098,23.1,9.0,
2010-11-03,WAM00068098,18.3,11.5,
2010-11-04,WAM00068098,24.1,9.9,
2010-11-05,WAM00068098,24.1,7.0,
2010-11-06,WAM00068098,26.4,6.0,
2010-11-07,WAM00068098,26.4,11.5,
2010-11-08,WAM00068098,23.7,,
2010-11-09,WAM00068098,25.3,10.7,
2010-11-10,WAM00068098,25.3,,
2010-11-11,WAM00068098,24.3,10.0,
2010-11-12,WAM00068098,24.0,,
2010-11-13,WAM00068098,24.0,13.8,
2010-11-14,WAM00068098,25.6,13.2,
2010-11-15,WAM00068098,38.9,16.1,
2010-11-16,WAM00068098,38.9,15.5,
2010-11-17,WAM00068098,29.0,,
2010-11-18,WAM00068098,25.3,14.9,
2010-11-19,WAM00068098,24.2,16.0,
2010-11-20,WAM00068098,27.6,13.5,
2010-11-21,WAM00068098,27.6,12.7,
2010-11-22,WAM00068098,26.6,,
2010-11-23,WAM00068098,26.1,9.0,
2010-11-24,WAM00068098,25.4,11.0,
2010-11-25,WAM00068098,24.3,12.0,
2010-11-26,WAM00068098,,11.0,
2010-11-27,WAM00068098,26.4,11.5,
2010-11-28,WAM00068098,26.4,10.0,26.4
2010-11-29,WAM00068098,25.9,11.0,0.0
2010-11-30,WAM00068098,24.0,,
2010-12-01,WAM00068098,20.9,11.9,
2010-12-02,WAM00068098,25.4,11.5,
2010-12-03,WAM00068098,25.6,15.5,
2010-12-04,WAM00068098,25.6,11.0,
2010-12-05,WAM00068098,25.6,9.5,
2010-12-06,WAM00068098,21.3,14.6,
2010-12-07,WAM00068098,23.2,11.5,
2010-12-08,WAM00068098,23.2,11.5,
2010-12-09,WAM00068098,,15.3,
2010-12-10,WAM00068098,25.9,13.4,
2010-12-11,WAM00068098,25.9,15.2,
2010-12-12,WAM00068098,22.4,11.6,
2010-12-14,WAM00068098,25.3,12.6,
2010-12-15,WAM00068098,24.4,13.4,
2010-12-16,WAM00068098,25.5,12.8,
2010-12-17,WAM00068098,25.5,,
2010-12-18,WAM00068098,30.0,,
2010-12-19,WAM00068098,30.0,,
2010-12-20,WAM00068098,29.1,,
2010-12-21,WAM00068098,26.0,,
2010-12-22,WAM00068098,27.2,12.5,
2010-12-23,WAM00068098,,10.5,
2010-12-24,WAM00068098,26.9,,
2010-12-25,WAM00068098,27.0,,
2010-12-26,WAM00068098,27.0,15.8,
2010-12-27,WAM00068098,25.9,,
2010-12-28,WAM00068098,25.6,18.0,
2010-12-29,WAM00068098,25.6,17.8,
2010-12-30,WAM00068098,26.0,,
2010-12-31,WAM00068098,26.1,15.2,
2011-01-01,WAM00068098,26.1,16.6,
2011-01-02,WAM00068098,25.2,,
2011-01-03,WAM00068098,27.0,14.5,
2011-01-04,WAM00068098,,16.9,
2011-01-05,WAM00068098,30.8,15.5,
2011-01-06,WAM00068098,30.8,13.4,
2011-01-07,WAM00068098,24.0,15.9,
2011-01-08,WAM00068098,,15.6,
2011-01-09,WAM00068098,26.4,17.5,
2011-01-10,WAM00068098,,,
2011-01-11,WAM00068098,27.2,15.5,
2011-01-12,WAM00068098,27.2,,
2011-01-13,WAM00068098,25.7,,
2011-01-14,WAM00068098,24.8,,
2011-01-15,WAM00068098,23.8,,
2011-01-16,WAM00068098,24.0,17.0,
2011-01-17,WAM00068098,24.0,16.8,
2011-01-18,WAM00068098,25.4,18.0,
2011-01-19,WAM00068098,25.9,,0.5
2011-01-20,WAM00068098,25.9,,0.8
2011-01-21,WAM00068098,24.4,18.8,0.8
2011-01-22,WAM00068098,24.4,16.5,0.3
2011-01-23,WAM00068098,26.8,,
2011-01-24,WAM00068098,26.8,16.5,
2011-01-25,WAM00068098,25.5,16.6,
2011-01-26,WAM00068098,25.5,,
2011-01-27,WAM00068098,26.0,18.9,
2011-01-28,WAM00068098,27.9,,
2011-01-29,WAM00068098,28.1,,
2011-01-30,WAM00068098,28.6,,
2011-01-31,WAM00068098,28.6,15.5,
2011-02-01,WAM00068098,28.1,,
2011-02-02,WAM00068098,27.4,18.0,
2011-02-03,WAM00068098,27.1,,
2011-02-04,WAM00068098,,,
2011-02-05,WAM00068098,29.5,15.5,1.3
2011-02-06,WAM00068098,31.1,19.6,
2011-02-07,WAM00068098,31.1,,
2011-02-08,WAM00068098,29.0,,
2011-02-09,WAM00068098,30.3,,
2011-02-10,WAM00068098,30.3,,
2011-02-11,WAM00068098,29.1,17.8,
2011-02-12,WAM00068098,28.7,,
2011-02-13,WAM00068098,28.7,17.8,
2011-02-14,WAM00068098,30.6,16.6,
2011-02-15,WAM00068098,32.6,,
2011-02-16,WAM00068098,32.6,16.5,
2011-02-17,WAM00068098,27.8,,
2011-02-18,WAM00068098,27.8,14.5,
2011-02-19,WAM00068098,26.4,14.6,
2011-02-20,WAM00068098,26.4,16.0,
2011-02-21,WAM00068098,25.2,13.0,
2011-02-22,WAM00068098,26.5,13.4,
2011-02-23,WAM00068098,26.5,13.2,
2011-02-24,WAM00068098,26.6,14.0,
2011-02-25,WAM00068098,26.5,16.0,
2011-02-26,WAM00068098,,16.8,
2011-02-27,WAM00068098,29.4,15.0,
2011-02-28,WAM00068098,30.2,18.0,
2011-03-01,WAM00068098,30.2,15.0,
2011-03-02,WAM00068098,29.9,17.3,
2011-03-03,WAM00068098,28.3,15.6,
2011-03-04,WAM00068098,27.0,14.0,
2011-03-05,WAM00068098,25.2,15.0,
2011-03-06,WAM00068098,25.1,15.0,
2011-03-07,WAM00068098,25.1,15.5,
2011-03-08,WAM00068098,25.0,15.1,
2011-03-09,WAM00068098,25.1,15.5,
2011-03-10,WAM00068098,28.9,15.5,
2011-03-11,WAM00068098,31.5,17.9,7.9
2011-03-12,WAM00068098,31.5,17.8,
2011-03-13,WAM00068098,30.5,,
2011-03-14,WAM00068098,30.5,,
2011-03-15,WAM00068098,27.7,,
2011-03-16,WAM00068098,27.7,,
2011-03-17,WAM00068098,27.0,,
2011-03-18,WAM00068098,30.1,17.8,
2011-03-19,WAM00068098,30.1,,
2011-03-20,WAM00068098,26.7,15.8,
2011-03-21,WAM00068098,29.0,,
2011-03-22,WAM00068098,30.7,,
2011-03-23,WAM00068098,30.7,16.8,
2011-03-24,WAM00068098,29.0,,
2011-03-25,WAM00068098,27.2,,
2011-03-26,WAM00068098,26.0,,
2011-03-27,WAM00068098,31.4,17.0,
2011-03-28,WAM00068098,31.4,18.6,0.5
2011-03-29,WAM00068098,31.4,19.7,1.0
2011-03-30,WAM00068098,29.9,20.8,
2011-03-31,WAM00068098,30.9,,
2011-04-01,WAM00068098,30.9,,
2011-04-02,WAM00068098,29.1,,
2011-04-03,WAM00068098,28.3,,
2011-04-04,WAM00068098,25.5,,
2011-04-05,WAM00068098,28.9,12.0,
2011-04-06,WAM00068098,28.9,,
2011-04-07,WAM00068098,,14.2,
2011-04-08,WAM00068098,,,
2011-04-09,WAM00068098,,,
2011-04-10,WAM00068098,,,
2011-04-11,WAM00068098,,,
2011-04-12,WAM00068098,34.2,,
2011-04-13,WAM00068098,34.2,,
2011-04-14,WAM00068098,26.1,,
2011-04-15,WAM00068098,25.5,13.0,
2011-04-16,WAM00068098,23.7,15.7,
2011-04-17,WAM00068098,23.5,12.5,
2011-04-18,WAM00068098,26.1,12.5,
2011-04-19,WAM00068098,,15.7,
2011-04-20,WAM00068098,34.9,16.9,8.1
2011-04-21,WAM00068098,,15.2,8.9
2011-04-22,WAM00068098,29.9,12.5,0.0
2011-04-23,WAM00068098,21.0,12.6,
2011-04-24,WAM00068098,21.0,12.6,
2011-04-25,WAM00068098,,12.5,
2011-04-26,WAM00068098,22.2,11.0,
2011-04-27,WAM00068098,22.2,8.5,
2011-04-28,WAM00068098,,9.0,
2011-04-29,WAM00068098,,11.5,
2011-04-30,WAM00068098,,,
2011-05-01,WAM00068098,,,
2011-05-02,WAM00068098,,14.5,
2011-05-03,WAM00068098,,,
2011-05-04,WAM00068098,,,
2011-05-05,WAM00068098,32.4,13.7,11.4
2011-05-06,WAM00068098,25.4,13.5,26.9
2011-05-07,WAM00068098,,,0.0
2011-05-08,WAM00068098,,10.0,
2011-05-09,WAM00068098,20.0,,
2011-05-10,WAM00068098,,,
2011-05-11,WAM00068098,,10.0,
2011-05-12,WAM00068098,24.8,11.0,
2011-05-13,WAM00068098,24.2,10.0,
2011-05-14,WAM00068098,18.2,9.9,
2011-05-15,WAM00068098,,,
2011-05-16,WAM00068098,20.9,6.6,
2011-05-17,WAM00068098,,10.2,
2011-05-18,WAM00068098,19.0,10.0,
2011-05-19,WAM00068098,,9.0,
2011-05-20,WAM00068098,,9.5,
2011-05-21,WAM00068098,,13.5,
2011-05-22,WAM00068098,,,
2011-05-23,WAM00068098,34.0,11.5,
2011-05-24,WAM00068098,25.3,10.5,
2011-05-25,WAM00068098,26.1,7.5,
2011-05-26,WAM00068098,30.5,7.5,
2011-05-27,WAM00068098,30.8,13.0,
2011-05-28,WAM00068098,30.8,,
2011-05-29,WAM00068098,20.8,8.6,
2011-05-30,WAM00068098,20.8,5.0,
2011-05-31,WAM00068098,23.6,4.5,
2011-06-01,WAM00068098,32.1,9.5,
2011-06-02,WAM00068098,34.6,17.0,
2011-06-03,WAM00068098,34.1,14.5,
2011-06-04,WAM00068098,32.6,12.0,
2011-06-05,WAM00068098,28.4,10.8,
2011-06-06,WAM00068098,25.6,8.5,
2011-06-07,WAM00068098,18.1,4.0,
2011-06-08,WAM00068098,20.5,5.6,
2011-06-09,WAM00068098,,4.0,
2011-06-10,WAM00068098,22.8,5.0,
2011-06-11,WAM00068098,19.8,6.0,
2011-06-12,WAM00068098,22.1,6.0,
2011-06-13,WAM00068098,22.1,6.0,
2011-06-14,WAM00068098,18.6,8.0,
2011-06-15,WAM00068098,20.2,,
2011-06-16,WAM00068098,24.6,6.8,
2011-06-17,WAM00068098,24.6,5.4,
2011-06-18,WAM00068098,23.8,8.9,
2011-06-19,WAM00068098,22.0,7.0,
2011-06-20,WAM00068098,,6.5,
2011-06-21,WAM00068098,26.3,,
2011-06-22,WAM00068098,23.5,7.5,
2011-06-23,WAM00068098,22.1,5.5,
2011-06-24,WAM00068098,22.2,2.0,
2011-06-25,WAM00068098,28.1,,
2011-06-26,WAM00068098,,11.0,
2011-06-27,WAM00068098,31.5,,
2011-06-28,WAM00068098,,,
2011-06-29,WAM00068098,20.5,,
2011-06-30,WAM00068098,20.5,1.5,
2011-07-01,WAM00068098,20.3,2.0,
2011-07-02,WAM00068098,20.3,5.5,
2011-07-03,WAM00068098,18.4,4.9,
2011-07-04,WAM00068098,19.2,2.5,
2011-07-05,WAM00068098,,1.0,
2011-07-06,WAM00068098,32.7,10.3,
2011-07-07,WAM00068098,,10.2,
2011-07-08,WAM00068098,33.0,12.0,
2011-07-09,WAM00068098,30.5,11.6,
2011-07-10,WAM00068098,,8.1,
2011-07-11,WAM00068098,32.5,15.5,
2011-07-12,WAM00068098,32.5,13.8,
2011-07-13,WAM00068098,32.4,,
2011-07-14,WAM00068098,,11.0,
2011-07-15,WAM00068098,,16.0,
2011-07-16,WAM00068098,,13.6,
2011-07-17,WAM00068098,,16.5,
2011-07-18,WAM00068098,,14.0,
2011-07-19,WAM00068098,,,
2011-07-20,WAM00068098,,10.5,
2011-07-21,WAM00068098,,9.7,
2011-07-22,WAM00068098,,4.9,
2011-07-23,WAM00068098,26.6,10.2,
2011-07-24,WAM00068098,,,
2011-07-25,WAM00068098,18.5,4.5,
2011-07-26,WAM00068098,20.3,3.5,
2011-07-27,WAM00068098,20.4,8.3,
2011-07-28,WAM00068098,21.6,,
2011-07-29,WAM00068098,,4.5,
2011-07-30,WAM00068098,31.5,7.0,
2011-07-31,WAM00068098,34.6,16.9,
2011-08-01,WAM00068098,34.7,,
2011-08-02,WAM00068098,,6.8,
2011-08-03,WAM00068098,,8.6,
2011-08-04,WAM00068098,21.6,8.3,
2011-08-05,WAM00068098,25.7,6.0,
2011-08-06,WAM00068098,24.9,5.5,
2011-08-07,WAM00068098,,8.6,
2011-08-08,WAM00068098,,8.2,
2011-08-09,WAM00068098,24.3,6.5,
2011-08-10,WAM00068098,24.3,5.0,
2011-08-11,WAM00068098,17.7,7.5,
2011-08-12,WAM00068098,17.7,7.4,
2011-08-13,WAM00068098,,,
2011-08-14,WAM00068098,,,
2011-08-15,WAM00068098,,7.6,
2011-08-16,WAM00068098,,7.0,
2011-08-17,WAM00068098,22.5,6.7,
2011-08-18,WAM00068098,18.4,8.5,
2011-08-19,WAM00068098,22.7,3.0,
2011-08-20,WAM00068098,22.7,6.0,
2011-08-21,WAM00068098,,,
2011-08-22,WAM00068098,18.5,7.0,
2011-08-23,WAM00068098,,7.0,
2011-08-24,WAM00068098,,4.5,
2011-08-25,WAM00068098,,,
2011-08-26,WAM00068098,18.0,8.0,
2011-08-27,WAM00068098,,,
2011-08-28,WAM00068098,,,
2011-08-29,WAM00068098,,10.0,
2011-08-30,WAM00068098,,7.8,
2011-08-31,WAM00068098,,9.2,
2011-09-01,WAM00068098,22.1,8.4,
2011-09-02,WAM00068098,,,
2011-09-03,WAM00068098,,6.0,
2011-09-04,WAM00068098,,8.4,
2011-09-05,WAM00068098,,9.2,
2011-09-06,WAM00068098,,10.0,
2011-09-07,WAM00068098,21.7,11.0,
2011-09-08,WAM00068098,23.5,,
2011-09-09,WAM00068098,23.5,,
2011-09-10,WAM00068098,22.3,10.9,
2011-09-11,WAM00068098,21.5,8.2,
2011-09-12,WAM00068098,20.4,9.0,
2011-09-13,WAM00068098,20.7,7.0,
2011-09-14,WAM00068098,20.7,8.0,
2011-09-15,WAM00068098,21.3,7.8,
2011-09-16,WAM00068098,21.3,,
2011-09-17,WAM00068098,21.0,12.0,
2011-09-18,WAM00068098,21.5,9.6,
2011-09-19,WAM00068098,24.8,8.0,0.3
2011-09-20,WAM00068098,24.8,6.8,
2011-09-21,WAM00068098,23.3,,
2011-09-22,WAM00068098,,7.5,
2011-09-23,WAM00068098,,8.9,
2011-09-24,WAM00068098,31.0,7.2,
2011-09-25,WAM00068098,21.0,10.5,
2011-09-26,WAM00068098,,10.0,
2011-09-27,WAM00068098,22.0,9.3,
2011-09-28,WAM00068098,30.2,10.5,
2011-09-29,WAM00068098,30.2,,
2011-09-30,WAM00068098,22.7,,
2011-10-01,WAM00068098,20.3,,
2011-10-02,WAM00068098,,6.4,
2011-10-03,WAM00068098,,9.2,
2011-10-04,WAM00068098,,8.6,
2011-10-05,WAM00068098,21.5,8.5,
2011-10-06,WAM00068098,20.1,9.3,
2011-10-07,WAM00068098,28.2,,
2011-10-08,WAM00068098,28.2,,
2011-10-09,WAM00068098,23.5,10.5,
2011-10-10,WAM00068098,25.5,,
2011-10-11,WAM00068098,25.5,,
2011-10-12,WAM00068098,24.0,9.5,
2011-10-13,WAM00068098,21.1,9.6,
2011-10-14,WAM00068098,,10.5,
2011-10-15,WAM00068098,,9.8,
2011-10-16,WAM00068098,25.8,6.1,
2011-10-17,WAM00068098,22.9,,
2011-10-18,WAM00068098,21.6,11.2,
